Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-01-04T10:00:00;37.42358058180777;33.41561286379568;85.0;59.52547459287268;0.3497759501540659;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T11:00:00;35.42225015346855;31.3886078926857;85.0;60.602554032645;0.34568655651268243;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T12:00:00;35.28150774111814;31.274180192703685;85.0;59.79020026710572;0.3332179975638419;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T13:00:00;34.4322069955003;30.42414584998014;85.0;59.923797768539316;0.3269292713093831;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T14:00:00;34.38738243175402;30.396901159508232;85.0;59.372172612344;0.31947585270158685;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T15:00:00;34.338304611912974;30.356034123800374;85.0;59.116133423684744;0.31586420012848443;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T16:00:00;36.18468897121045;32.24409117350362;85.0;57.54965114215844;0.3138540125890379;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T17:00:00;36.814209516284784;32.861183412692355;85.0;57.854913049150696;0.3229051355016404;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T18:00:00;37.921716219948195;33.970042314899025;85.0;57.666022375632394;0.3303207523049807;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T19:00:00;35.98895364497207;31.981179910449708;85.0;59.698689894354004;0.33867014992974537;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T20:00:00;35.42035927165802;31.41585258315761;85.0;59.675107692809945;0.33300907154538767;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T21:00:00;33.65995376459697;29.63541206081839;85.0;60.543595337712304;0.327696356701793;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T22:00:00;32.56755020680751;28.54971114551284;85.0;60.47881263138362;0.31622361935836335;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T23:00:00;25.367716862873447;21.389806489495307;85.0;60.211182380726484;0.24365553368315318;1.1639806822860312;2.5;3.6639806822860312
