;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9;strombedarf_hast_ges_W_1;strombedarf_hast_ges_W_2;strombedarf_hast_ges_W_3;strombedarf_hast_ges_W_4;strombedarf_hast_ges_W_5;strombedarf_hast_ges_W_6;strombedarf_hast_ges_W_7;strombedarf_hast_ges_W_8;strombedarf_hast_ges_W_9
2021-12-13T13:00:00;25150.97552152919;11261.600299980086;256167.3432748343;121097.28954810352;11261.600299980086;22523.20059996017;302743.2238702588;22523.20059996017;192125.50745612578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T14:00:00;25319.705899555094;11347.621111311002;257885.89342139443;121909.69507193191;11347.621111311002;22695.242222622004;304774.23767982976;22695.242222622004;193414.42006604583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T15:00:00;27085.665946262212;11452.47488133568;275872.5235267447;130412.4656671884;11452.47488133568;22904.94976267136;326031.164167971;22904.94976267136;206904.39264505854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T16:00:00;28443.120867222427;11952.311785045531;289698.4532772654;136948.35973107093;11952.311785045531;23904.623570091062;342370.8993276772;23904.623570091062;217273.8399579491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T17:00:00;29591.248627473822;12381.397843932906;301392.3471316778;142476.3822804295;12381.397843932906;24762.79568786581;356190.95570107375;24762.79568786581;226044.26034875834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T18:00:00;25397.09351654441;12673.563203127871;258674.10063147082;122282.30211669528;12673.563203127871;25347.126406255742;305705.7552917382;25347.126406255742;194005.5754736031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T19:00:00;25214.40799447126;12686.79717410186;256813.4147585036;121402.70515856534;12686.79717410186;25373.59434820372;303506.7628964134;25373.59434820372;192610.0610688777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T20:00:00;25119.25928505816;12457.747676475145;255844.3075329997;120944.5817428726;12457.747676475145;24915.49535295029;302361.45435718144;24915.49535295029;191883.2306497498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T21:00:00;26476.71420601838;11384.269030931277;269670.23728352046;127480.47580675514;11384.269030931277;22768.538061862553;318701.1895168878;22768.538061862553;202252.67796264042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T22:00:00;26804.02576639944;9673.014784217923;273003.96613925346;129056.42035673802;9673.014784217923;19346.029568435846;322641.0508918451;19346.029568435846;204752.97460444015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-13T23:00:00;22670.76582949441;7090.354448755821;230905.94826336895;109155.53917904715;7090.354448755821;14180.708897511642;272888.8479476179;14180.708897511642;173179.46119752678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T00:00:00;33235.409065390246;5842.17393719294;338508.79603638215;160022.33994447152;5842.17393719294;11684.34787438588;400055.8498611788;11684.34787438588;253881.59702728654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T01:00:00;35618.84055038306;6355.11159977061;362784.4870872348;171498.12116851102;6355.11159977061;12710.22319954122;428745.3029212774;12710.22319954122;272088.36531542614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T02:00:00;38119.145535190946;6444.410591804858;388250.5563769448;183536.6266509194;6444.410591804858;12888.821183609716;458841.5666272984;12888.821183609716;291187.91728270863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T03:00:00;31035.823535162715;6947.780505236003;316105.61008036096;149431.74294707974;6947.780505236003;13895.561010472005;373579.35736769927;13895.561010472005;237079.2075602707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T04:00:00;29063.41907760942;8767.247467933796;296016.3054200959;139934.98074404532;8767.247467933796;17534.49493586759;349837.4518601133;17534.49493586759;222012.2290650719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T05:00:00;28897.957718320657;13358.703975028018;294331.05083474744;139138.31494006244;13358.703975028018;26717.407950056036;347845.787350156;26717.407950056036;220748.28812606062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T06:00:00;25712.169959316485;13373.587140367059;261883.21254859382;123799.3368411534;13373.587140367059;26747.174280734118;309498.3421028835;26747.174280734118;196412.40941144535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T07:00:00;30380.544024963576;13284.288148332813;309431.4669209253;146276.69345352834;13284.288148332813;26568.576296665626;365691.7336338207;26568.576296665626;232073.600190694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T08:00:00;30334.582536272253;12847.360937308098;308963.34064721735;146055.3973968664;12847.360937308098;25694.721874616196;365138.49349216593;25694.721874616196;231722.50548541304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T09:00:00;35303.67605649971;12536.94063166524;359574.4783532378;169980.66249425785;12536.94063166524;25073.88126333048;424951.65623564454;25073.88126333048;269680.85876492836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T10:00:00;33945.84236201896;12233.961908691903;345744.6907242671;163442.94470601715;12233.961908691903;24467.923817383806;408607.36176504294;24467.923817383806;259308.5180432003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T11:00:00;26525.031716457284;11722.618870971985;270162.3600750279;127713.11567183134;11722.618870971985;23445.23774194397;319282.78917957837;23445.23774194397;202621.7700562709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T12:00:00;24224.33091110885;11622.689046552709;246729.29631684936;116635.66734978333;11622.689046552709;23245.378093105417;291589.16837445827;23245.378093105417;185046.972237637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T13:00:00;23867.14448470772;11785.872323662912;243091.2864183193;114915.8808522964;11785.872323662912;23571.744647325824;287289.70213074103;23571.744647325824;182318.4648137395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T14:00:00;23742.391872545562;11901.216855040479;241820.65796111219;114315.2201270712;11901.216855040479;23802.433710080957;285788.050317678;23802.433710080957;181365.49347083413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T15:00:00;24870.41812356971;12010.714428606283;253309.8142215433;119746.45763200229;12010.714428606283;24021.428857212566;299366.1440800057;24021.428857212566;189982.3606661575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T16:00:00;34606.3746137828;12544.913755954016;352472.3340292693;166623.28517747275;12544.913755954016;25089.82751190803;416558.21294368186;25089.82751190803;264354.250521952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T17:00:00;20873.08179281591;13025.427379757346;212596.2034453472;100500.02344689141;13025.427379757346;26050.854759514692;251250.0586172285;26050.854759514692;159447.15258401042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T18:00:00;23882.902709401882;12741.584155077058;243251.7868550192;114991.75378600907;12741.584155077058;25483.168310154117;287479.38446502265;25483.168310154117;182438.84014126443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T19:00:00;9168.660401223067;13432.056718484724;93384.50408653125;44145.40193181477;13432.056718484724;26864.11343696945;110363.5048295369;26864.11343696945;70038.37806489844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T20:00:00;28096.91462970048;12252.034323746453;286172.2786358383;135281.44080966903;12252.034323746453;24504.068647492906;338203.6020241725;24504.068647492906;214629.20897687876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T21:00:00;22320.21209389695;11222.969748875601;227335.4935489504;107467.68785950383;11222.969748875601;22445.939497751202;268669.2196487595;22445.939497751202;170501.6201617128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T22:00:00;27022.728979714742;10121.615513786548;275231.498867465;130109.43582825619;10121.615513786548;20243.231027573096;325273.5895706404;20243.231027573096;206423.6241505987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-14T23:00:00;22429.206481364945;7412.347880461789;228445.62156945775;107992.47565101637;7412.347880461789;14824.695760923578;269981.189127541;14824.695760923578;171334.2161770933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T00:00:00;34869.16514716382;5848.370798755086;355148.90427666844;167888.57293078868;5848.370798755086;11696.741597510172;419721.4323269717;11696.741597510172;266361.6782075013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T01:00:00;37091.33567179662;6481.760390922146;377782.12258311367;178587.91249383555;6481.760390922146;12963.520781844292;446469.7812345889;12963.520781844292;283336.5919373353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T02:00:00;27015.39461684217;7398.740793519407;275156.7970233924;130074.12222924006;7398.740793519407;14797.481587038814;325185.30557310017;14797.481587038814;206367.5977675443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T03:00:00;27376.56299407268;8013.923193577135;278835.36382851796;131813.08108257214;8013.923193577135;16027.84638715427;329532.7027064303;16027.84638715427;209126.52287138847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T04:00:00;24562.076330781827;9682.364070505;250169.29596166676;118261.84900006065;9682.364070505;19364.72814101;295654.6225001516;19364.72814101;187626.9719712501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T05:00:00;26832.84041889657;13999.675532793543;273297.44871098356;129195.15757246494;13999.675532793543;27999.351065587085;322987.8939311624;27999.351065587085;204973.08653323769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T06:00:00;31958.80469646268;13834.155604526888;325506.3441306384;153875.7263163018;13834.155604526888;27668.311209053776;384689.31579075445;27668.311209053776;244129.75809797883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T07:00:00;30206.80973200631;13848.500664976666;307661.95097413834;145440.1950059563;13848.500664976666;27697.00132995333;363600.4875148907;27697.00132995333;230746.46323060375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T08:00:00;40506.018511066904;13487.66722135536;412561.29964975535;195028.97801624803;13487.66722135536;26975.33444271072;487572.4450406201;26975.33444271072;309420.97473731654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T09:00:00;32474.94714101392;13260.353186535825;330763.3505103269;156360.85660488182;13260.353186535825;26520.70637307165;390902.1415122046;26520.70637307165;248072.5128827452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T10:00:00;34212.49537038106;12689.861167110093;348460.6009946219;164726.82956109397;12689.861167110093;25379.722334220187;411817.0739027349;25379.722334220187;261345.45074596646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T11:00:00;27841.48519603486;12476.340459646108;283570.6825522069;134051.595388316;12476.340459646108;24952.680919292216;335128.98847079;24952.680919292216;212678.01191415518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T12:00:00;23872.57306515994;12031.09185260881;243146.57751551789;114942.0184618812;12031.09185260881;24062.18370521762;287355.046154703;24062.18370521762;182359.93313663843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T13:00:00;26876.18062416422;12098.403290103919;273738.8767275985;129403.83263486472;12098.403290103919;24196.806580207838;323509.5815871619;24196.806580207838;205304.1575456989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T14:00:00;23574.444986500584;12386.407965287892;240110.08782546886;113506.58697203982;12386.407965287892;24772.815930575784;283766.4674300995;24772.815930575784;180082.56586910164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T15:00:00;27380.503012733374;12175.64592329502;278875.49364821025;131832.05154279032;12175.64592329502;24351.29184659004;329580.1288569757;24351.29184659004;209156.62023615773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T16:00:00;25930.576145597075;12684.343836167867;264107.7200014516;124850.92218250442;12684.343836167867;25368.687672335735;312127.30545626103;25368.687672335735;198080.79000108875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T17:00:00;24472.769241139376;13060.625806427395;249259.68671530846;117831.85190178215;13060.625806427395;26121.25161285479;294579.62975445535;26121.25161285479;186944.76503648135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T18:00:00;23783.265975517494;13295.11237147182;242236.96826915967;114512.02136360275;13295.11237147182;26590.22474294364;286280.05340900685;26590.22474294364;181677.72620186972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T19:00:00;27199.262154341344;13169.868959083386;277029.52194236545;130959.4103727546;13169.868959083386;26339.73791816677;327398.5259318864;26339.73791816677;207772.14145677412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T20:00:00;28076.57297612309;12717.447821821204;285965.09512717964;135183.49951466674;12717.447821821204;25434.89564364241;337958.74878666684;25434.89564364241;214473.82134538473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T21:00:00;22313.639015077704;11602.946971492402;227268.5455239396;107436.03970222597;11602.946971492402;23205.893942984803;268590.099255565;23205.893942984803;170451.4091429547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T22:00:00;21541.395357581197;10122.095346600076;219403.10086425295;103717.82949946502;10122.095346600076;20244.19069320015;259294.57374866257;20244.19069320015;164552.3256481897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-15T23:00:00;23054.36252328864;7389.913064011851;234812.951626088;111002.4862232416;7389.913064011851;14779.826128023702;277506.215558104;14779.826128023702;176109.71371956603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T00:00:00;25202.63937046236;6794.109485534101;256693.54914359798;121346.04141333725;6794.109485534101;13588.218971068201;303365.1035333431;13588.218971068201;192520.1618576985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T01:00:00;26062.806688502347;7064.529891794092;265454.5125680794;125487.58775945574;7064.529891794092;14129.059783588184;313718.96939863934;14129.059783588184;199090.8844260596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T02:00:00;27015.040844864667;7218.436495757695;275153.1937902882;130072.41888268174;7218.436495757695;14436.87299151539;325181.04720670433;14436.87299151539;206364.89534271625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T03:00:00;27405.667287460812;7849.778726805571;279131.79644636;131953.212865552;7849.778726805571;15699.557453611142;329883.03216388;15699.557453611142;209348.84733477005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T04:00:00;24631.824972863946;9503.19087009061;250879.6987976883;118597.67579527084;9503.19087009061;19006.38174018122;296494.1894881771;19006.38174018122;188159.77409826624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T05:00:00;27120.260088661616;13591.470519039263;276224.87127340527;130579.03005651887;13591.470519039263;27182.941038078527;326447.575141297;27182.941038078527;207168.65345505398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T06:00:00;32002.433000839686;13576.296628507642;325950.7064900338;154085.78852256143;13576.296628507642;27152.593257015284;385214.47130640346;27152.593257015284;244463.02986752536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T07:00:00;32183.936196389404;13022.449624103407;327799.35014841054;154959.69279743044;13022.449624103407;26044.899248206813;387399.23199357616;26044.899248206813;245849.51261130796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T08:00:00;40534.39843222416;13234.88409154613;412850.35440228303;195165.62208107926;13234.88409154613;26469.76818309226;487914.0552026981;26469.76818309226;309637.76580171223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T09:00:00;35358.926877962105;12781.83507424482;360137.2182014658;170246.68496796564;12781.83507424482;25563.67014848964;425616.71241991414;25563.67014848964;270102.9136510994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T10:00:00;33801.68206976738;12479.441112936052;344276.39145133423;162748.83959517622;12479.441112936052;24958.882225872105;406872.0989879406;24958.882225872105;258207.29358850076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T11:00:00;26798.02615453347;12003.631259837306;272942.85898135934;129027.53333664262;12003.631259837306;24007.262519674612;322568.83334160654;24007.262519674612;204707.14423601952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T12:00:00;24652.868821623335;11885.491683555389;251094.03429431168;118698.99803003827;11885.491683555389;23770.983367110777;296747.4950750956;23770.983367110777;188320.5257207338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T13:00:00;24496.355196475386;11986.831595320153;249499.91403817513;117945.41390895552;11986.831595320153;23973.663190640305;294863.53477238887;23973.663190640305;187124.93552863135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T14:00:00;23984.726623512757;12094.674603027042;244288.8822765188;115482.01707617255;12094.674603027042;24189.349206054085;288705.0426904313;24189.349206054085;183216.66170738908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T15:00:00;24743.620419398198;12264.838946845957;252018.35612350007;119135.95016747278;12264.838946845957;24529.677893691915;297839.8754186819;24529.677893691915;189013.76709262512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T16:00:00;35220.82662047863;12812.72477996991;358730.64150487474;169581.7578023045;12812.72477996991;25625.44955993982;423954.3945057611;25625.44955993982;269047.98112865613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T17:00:00;20905.748501904764;13279.863838479154;212928.91992680775;100657.30760176368;13279.863838479154;26559.727676958308;251643.26900440914;26559.727676958308;159696.6899451058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T18:00:00;10919.127025027576;13669.507670344752;111213.33081046604;52573.57456494758;13669.507670344752;27339.015340689504;131433.93641236896;27339.015340689504;83409.99810784955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T19:00:00;8997.560585185936;13702.565074717217;91641.82077504194;43321.58800274709;13702.565074717217;27405.130149434433;108303.97000686775;27405.130149434433;68731.36558128145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T20:00:00;25722.159386709747;13490.130607274494;261984.95671648812;123847.43408415804;13490.130607274494;26980.261214548987;309618.585210395;26980.261214548987;196488.71753736612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T21:00:00;27176.815432202467;12320.115262354011;276800.8979205806;130851.33356245629;12320.115262354011;24640.230524708022;327128.3339061407;24640.230524708022;207600.67344043546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T22:00:00;27178.13067274993;10321.497109474556;276814.2938891196;130857.66620212929;10321.497109474556;20642.994218949112;327144.16550532315;20642.994218949112;207610.72041683973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-16T23:00:00;23192.951813940774;7464.4702922347215;236224.50921606336;111669.76799304815;7464.4702922347215;14928.940584469443;279174.41998262034;14928.940584469443;177168.38191204754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T00:00:00;33875.88746843365;5762.148081772791;345032.18717849086;163106.12484801383;5762.148081772791;11524.296163545581;407765.3121200346;11524.296163545581;258774.1403838681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T01:00:00;36363.94700001352;6360.106844975628;370373.53425939684;175085.67074080577;6360.106844975628;12720.213689951255;437714.17685201444;12720.213689951255;277780.1506945477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T02:00:00;26277.736437378197;7330.430837991141;267643.6118621852;126522.43469848757;7330.430837991141;14660.861675982282;316306.0867462189;14660.861675982282;200732.7088966389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T03:00:00;26600.546212501118;7903.927651790225;270931.48920140025;128076.70398611648;7903.927651790225;15807.85530358045;320191.7599652912;15807.85530358045;203198.61690105015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T04:00:00;28835.972007028264;8887.84161669671;293699.7148863989;138839.86521902494;8887.84161669671;17775.68323339342;347099.6630475624;17775.68323339342;220274.78616479918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T05:00:00;26068.484251132508;13793.277870462529;265512.339594868;125514.92417211944;13793.277870462529;27586.555740925058;313787.3104302986;27586.555740925058;199134.25469615104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T06:00:00;31056.08666597646;13666.075733563013;316311.9938201306;149529.30616951626;13666.075733563013;27332.151467126027;373823.26542379067;27332.151467126027;237233.99536509792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T07:00:00;31233.440653099333;13041.480625453873;318118.377022308;150383.232774182;13041.480625453873;26082.961250907745;375958.0819354549;26082.961250907745;238588.78276673102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T08:00:00;39322.8239506462;13275.771740854258;400510.2439417668;189332.1153179261;13275.771740854258;26551.543481708515;473330.2882948153;26551.543481708515;300382.68295632506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T09:00:00;34332.669679872415;12819.148685317545;349684.598591293;165305.44660679303;12819.148685317545;25638.29737063509;413263.61651698255;25638.29737063509;262263.44894346973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T10:00:00;32982.73789299472;12511.471721705902;335935.29335457576;158805.77504034492;12511.471721705902;25022.943443411805;397014.43760086223;25022.943443411805;251951.47001593182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T11:00:00;25842.645001342942;12004.837569610409;263212.12501367804;124427.55000646597;12004.837569610409;24009.675139220817;311068.8750161649;24009.675139220817;197409.09376025855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T12:00:00;23847.093664219392;11915.687354005622;242887.06509853085;114819.33986476003;11915.687354005622;23831.374708011244;287048.3496619;23831.374708011244;182165.2988238981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T13:00:00;23540.87095264033;12035.27910664619;239768.1300731885;113344.93421641638;12035.27910664619;24070.55821329238;283362.335541041;24070.55821329238;179826.09755489137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T14:00:00;23085.36466916648;12167.917232302087;235128.71422299187;111151.75581450525;12167.917232302087;24335.834464604173;277879.38953626313;24335.834464604173;176346.53566724394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T15:00:00;24030.827291166825;12299.468160206708;244758.4261137362;115703.98325376619;12299.468160206708;24598.936320413417;289259.95813441544;24598.936320413417;183568.81958530212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T16:00:00;34168.074972398674;12852.30821673152;348008.1710151716;164512.9535708084;12852.30821673152;25704.61643346304;411282.38392702094;25704.61643346304;261006.12826137865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T17:00:00;20169.869269340837;13335.567617174542;205433.85366921217;97114.18537090029;13335.567617174542;26671.135234349083;242785.46342725068;26671.135234349083;154075.39025190912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T18:00:00;10463.885240249503;13718.804824499992;106576.60892846712;50381.66967527538;13718.804824499992;27437.609648999984;125954.17418818842;27437.609648999984;79932.45669635036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T19:00:00;26516.334966816878;12945.263624465777;270073.7820694311;127671.24243282198;12945.263624465777;25890.527248931554;319178.10608205496;25890.527248931554;202555.33655207334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T20:00:00;27292.099169483838;12529.954083477627;277975.08413363167;131406.40340862586;12529.954083477627;25059.908166955254;328516.0085215646;25059.908166955254;208481.31310022366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T21:00:00;21681.84390776245;11451.453914209966;220833.5953568397;104394.06325959695;11451.453914209966;22902.90782841993;260985.1581489923;22902.90782841993;165625.19651762978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T22:00:00;20932.87419235866;9995.696125248875;213205.2001073567;100787.91277802315;9995.696125248875;19991.39225049775;251969.78194505788;19991.39225049775;159903.90008051752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-17T23:00:00;22448.676614675012;7384.2471266793955;228643.928482801;108086.22073732411;7384.2471266793955;14768.494253358791;270215.55184331024;14768.494253358791;171482.94636210075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-18T00:00:00;18905.82440437788;6310.642671701872;192559.32263718205;91028.04342848604;6310.642671701872;12621.285343403744;227570.10857121513;12621.285343403744;144419.49197788653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-18T01:00:00;17467.43022333752;6509.371774888831;177909.0115339932;84102.44181606953;6509.371774888831;13018.743549777662;210256.10454017378;13018.743549777662;133431.7586504949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-18T02:00:00;15925.26070812394;6640.036160234256;162201.7294345956;76677.18118726338;6640.036160234256;13280.072320468513;191692.95296815844;13280.072320468513;121651.29707594671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-18T03:00:00;16675.505337146762;7213.8664456866;169843.10991538363;80289.47014181773;7213.8664456866;14427.7328913732;200723.67535454425;14427.7328913732;127382.33243653776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-18T04:00:00;17451.26849096628;8716.258465780007;177744.40129687876;84024.62606761539;8716.258465780007;17432.516931560014;210061.56516903848;17432.516931560014;133308.30097265905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12-18T05:00:00;19902.748106435414;12474.225807045394;202713.17515813845;95828.04643839273;12474.225807045394;24948.451614090787;239570.11609598174;24948.451614090787;152034.88136860385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
