;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8
2021-03-06T04:00:00;2805.4309527056826;3032.819148980312;1755.2440845781607;2239.5960875928868;1325.2134280808075;2325.9138780365874;2758.3619987067564;2758.3619987067564
2021-03-06T05:00:00;4293.392443271173;4641.384170757105;2686.2010920483704;3427.4466492135202;2028.0881667596425;3559.546193083395;4221.358771860808;4221.358771860808
2021-03-06T06:00:00;4298.00495305823;4646.370537644359;2689.08695188783;3431.1288495767526;2030.266997752103;3563.3703116260203;4225.893893890104;4225.893893890104
2021-03-06T07:00:00;4273.57573455641;4619.961261167427;2673.8025831084683;3411.6268254307424;2018.7272632364807;3543.1166467521184;4201.874543883096;4201.874543883096
2021-03-06T08:00:00;4128.708760503649;4463.352404856666;2583.1652074098756;3295.978458466988;1950.295830584396;3423.010997709672;4059.43811866672;4059.43811866672
2021-03-06T09:00:00;4032.016888671265;4358.823380479436;2522.669034478976;3218.7886286303315;1904.6210771868964;3342.846142334645;3964.368523534091;3964.368523534091
2021-03-06T10:00:00;3934.3000146639793;4253.186274571707;2461.53155936153;3140.7805320462903;1858.4621391244063;3261.831482839034;3868.291123506065;3868.291123506065
2021-03-06T11:00:00;3781.9163579952738;4088.4514870372755;2366.191300961595;3019.131542268379;1786.4800189290534;3135.4939369123113;3718.464129056763;3718.464129056763
2021-03-06T12:00:00;3749.7996231816905;4053.731599081588;2346.0971657831337;2993.49251751698;1771.3088994259967;3108.866741134033;3686.886242334264;3686.886242334264
2021-03-06T13:00:00;3780.208021037105;4086.6046844864413;2365.122463984018;3017.767764356071;1785.6730444874013;3134.077596711339;3716.784454231098;3716.784454231098
2021-03-06T14:00:00;3801.3913993184037;4109.505036116787;2378.3760425059813;3034.678610468695;1795.6795275638851;3151.6402152033943;3737.612422069342;3737.612422069342
2021-03-06T15:00:00;3839.6581471813975;4150.873413255478;2402.3179908037228;3065.227235704403;1813.7557550568886;3183.3662357051717;3775.237138164234;3775.237138164234
2021-03-06T16:00:00;4009.1251734317952;4334.076226298255;2508.3466189794344;3200.5140046053994;1893.8076196687605;3323.8671836416174;3941.8608808701833;3941.8608808701833
2021-03-06T17:00:00;4150.917140959849;4487.360838017514;2597.0600881183873;3313.7075713269983;1960.786498325871;3441.4234203223123;4081.273891400362;4081.273891400362
2021-03-06T18:00:00;4260.250706282687;4605.556201270916;2665.465654683362;3400.9893577147354;2012.4328625915946;3532.069193184533;4188.77308024291;4188.77308024291
2021-03-06T19:00:00;4258.029868237068;4603.155357954833;2664.076166612511;3399.2164464287357;2011.3837958174474;3530.2279509232703;4186.589502969547;4186.589502969547
2021-03-06T20:00:00;4181.1547051194475;4520.049243167282;2615.9785026215122;3337.8464403748562;1975.0699459431105;3466.4926418795194;4111.004135814629;4111.004135814629
2021-03-06T21:00:00;3818.133101508463;4127.603701114964;2388.8506448862427;3048.0436340093165;1803.587877092074;3165.5203491729217;3754.073235360856;3754.073235360856
2021-03-06T22:00:00;3246.5235553050043;3509.663567605763;2031.2177921887326;2591.7235445509205;1533.5742289153368;2691.612917927616;3192.054038693411;3192.054038693411
2021-03-06T23:00:00;2379.7133827298835;2572.595953312369;1488.889909765788;1899.7426318456282;1124.1153972211448;1972.9618999543086;2339.787032151084;2339.787032151084
2021-03-07T00:00:00;1566.1038777674014;1693.0410727822277;979.8475220482592;1250.2322019471517;739.7871926183586;1298.4182484452197;1539.828103163475;1539.828103163475
2021-03-07T01:00:00;1697.0298757717112;1834.5789970943104;1061.762595842152;1354.7513855727013;801.6332667385777;1406.9657767528827;1668.5574512123171;1668.5574512123171
2021-03-07T02:00:00;1716.4899148193467;1855.6163279210239;1073.9379510727197;1370.2864773465537;810.8256886843154;1423.0996170259343;1687.6909936545496;1687.6909936545496
2021-03-07T03:00:00;1853.2825422424294;2003.4963887323363;1159.5235363699458;1479.4890342274562;875.4430076558231;1536.5110236512087;1822.1885419984767;1822.1885419984767
2021-03-07T04:00:00;2351.516777270853;2542.113932398642;1471.2484401408035;1877.2330750844671;1110.796046001837;1949.5847871127219;2312.0635036444537;2312.0635036444537
2021-03-07T05:00:00;3595.52839109541;3886.95624274754;2249.5759281890055;2870.3366624511673;1698.4351371506727;2980.964252803241;3535.2033418265687;3535.2033418265687
2021-03-07T06:00:00;3599.821046767683;3891.596830429904;2252.261668313395;2873.763520930693;1700.4628772857623;2984.52318815759;3539.423976188826;3539.423976188826
2021-03-07T07:00:00;3564.0489161654127;3852.925266410209;2229.8805006101456;2845.206366934642;1683.5650428266858;2954.8653935380103;3504.252023170017;3504.252023170017
2021-03-07T08:00:00;3463.600773434236;3744.3355146429067;2167.034181699421;2765.0178785137273;1636.1159236655997;2871.5863062462286;3405.4891790931997;3405.4891790931997
2021-03-07T09:00:00;3393.773574498605;3668.8486216764622;2123.346142342678;2709.274313913434;1603.131350801483;2813.694291148809;3336.8335268004835;3336.8335268004835
2021-03-07T10:00:00;3140.50688983453;3395.053948417025;1964.8874750036725;2507.089663621387;1483.4946828312227;2603.717105242181;3087.8160994273135;3087.8160994273135
2021-03-07T11:00:00;3063.811441823262;3312.1421151587997;1916.9022514479054;2445.863125453852;1447.2657257509632;2540.1307935778013;3012.407432154986;3012.407432154986
2021-03-07T12:00:00;3027.1807800865367;3272.5424336026326;1893.9839357197782;2416.6205997618945;1429.962343264869;2509.7612118873512;2976.391352263725;2976.391352263725
2021-03-07T13:00:00;2948.195915716724;3187.155620247147;1844.5663174310037;2353.5664037386123;1392.6519247792294;2444.276801367318;2898.7316799981945;2898.7316799981945
2021-03-07T14:00:00;2732.9907780134636;2954.5074911046645;1709.9212125282547;2181.7665652983637;1290.9945526734261;2265.855508935924;2687.137210637037;2687.137210637037
2021-03-07T15:00:00;3079.9804448554883;3329.6216620957025;1927.0185392497747;2458.7709590600675;1454.903546926466;2553.536116745852;3028.3051549194884;3028.3051549194884
2021-03-07T16:00:00;3247.394016074114;3510.6045817078725;2031.7624041009813;2592.41843976159;1533.9854121949427;2692.334595565487;3192.9098950475154;3192.9098950475154
2021-03-07T17:00:00;3414.092144680694;3690.81407003965;2136.0586455981247;2725.494777383192;1612.7293207742384;2830.5399184927305;3356.8111961151676;3356.8111961151676
2021-03-07T18:00:00;3586.084548616411;3876.746949846341;2243.667299915347;2862.7975737962097;1693.974108853477;2973.134595023672;3525.9179462296033;3525.9179462296033
2021-03-07T19:00:00;3739.475444638947;4042.5706163627906;2339.6377470268803;2985.25065013128;1766.432023013996;3100.3072183524314;3676.7352807742577;3676.7352807742577
2021-03-07T20:00:00;3737.042939757992;4039.940950009452;2338.1158276230594;2983.3087636595487;1765.2829702707786;3098.2904883183;3674.343587968978;3674.343587968978
2021-03-07T21:00:00;3408.6547808291502;3684.9359923086568;2132.6567081072303;2721.154089975793;1610.1608499364593;2826.031933710555;3351.46505925631;3351.46505925631
2021-03-07T22:00:00;2857.763969554184;3089.3939064053598;1787.9867254771893;2281.373918436593;1349.9341992666843;2369.30189656902;2809.8169827666443;2809.8169827666443
2021-03-07T23:00:00;2113.2743874597304;2284.561316027476;1322.1898632371624;1687.0424294707616;998.2564685043893;1752.0638749463176;2077.818296539183;2077.818296539183
2021-03-08T00:00:00;1403.6693062456534;1517.4407150217025;878.2188148724289;1120.5594931894896;663.0572787498438;1163.7477359483835;1380.118826080864;1380.118826080864
2021-03-08T01:00:00;1566.3207678270387;1693.2755424010427;979.9832213403109;1250.405346871119;739.8896459042509;1298.5980666650303;1540.0413542854901;1540.0413542854901
2021-03-08T02:00:00;1392.9112568182238;1505.8106949430696;871.4879407438448;1111.9712634971618;657.9754528908122;1154.8285014757867;1369.5412730342591;1369.5412730342591
2021-03-08T03:00:00;1561.9663192492694;1688.5681533215954;977.2588199073124;1246.929158662319;737.8327163898809;1294.987900330884;1535.7599637666258;1535.7599637666258
2021-03-08T04:00:00;2257.781587573415;2440.7812376932116;1412.6021430096757;1802.403586262547;1066.5179532008206;1871.8712442549322;2219.900984030981;2219.900984030981
2021-03-08T05:00:00;3342.679643522952;3613.6133815754056;2091.378747095839;2668.4856544019785;1578.9958919134053;2771.3335682712423;3286.5968394808897;3286.5968394808897
2021-03-08T06:00:00;3470.751660516169;3752.066001559138;2171.508201007557;2770.726484072552;1639.4938188066392;2877.5149310402553;3412.520090035713;3412.520090035713
2021-03-08T07:00:00;3338.0690509111973;3608.629087255991;2088.494086755017;2664.8049845338383;1576.8179665452494;2767.511039211558;3282.0636024609166;3282.0636024609166
2021-03-08T08:00:00;3206.026801391191;3465.8844360527637;2005.8806197720362;2559.394689143476;1514.4446039183254;2658.0380541967056;3152.236731138894;3152.236731138894
2021-03-08T09:00:00;2957.695160441344;3197.4248059043066;1850.509608637215;2361.1497204122334;1397.1391236723443;2452.152391787589;2908.071548313091;2908.071548313091
2021-03-08T10:00:00;2838.5881846376524;3068.663869319437;1775.989216499317;2266.0657488186;1340.8760516616367;2353.4037244124065;2790.9629252971054;2790.9629252971054
2021-03-08T11:00:00;2743.8148920626722;2966.208930531474;1716.6934206046458;2190.4075348623746;1296.1075857606434;2274.8295159633367;2697.779719886536;2697.779719886536
2021-03-08T12:00:00;2695.14752560525;2913.5969349376564;1686.2442281181932;2151.556019587557;1273.1183735412149;2234.4805981111117;2649.9288846757036;2649.9288846757036
2021-03-08T13:00:00;2667.9962580026877;2884.2449795011053;1669.2567838889092;2129.880963697395;1260.2928130398493;2211.9701492040813;2623.233155558081;2623.233155558081
2021-03-08T14:00:00;2453.4756295390494;2652.336841028354;1535.039948586781;1958.6275739991836;1158.958785493682;2034.1163665659838;2412.311710878751;2412.311710878751
2021-03-08T15:00:00;2429.270018327332;2626.1692958514286;1519.8954817974666;1939.3040571914453;1147.524677310861;2014.0480890026402;2388.5122165238895;2388.5122165238895
2021-03-08T16:00:00;2426.9647220214547;2623.6771486917223;1518.453151627056;1937.4637222573756;1146.4357146267832;2012.1368244727985;2386.245598013904;2386.245598013904
2021-03-08T17:00:00;3056.8229015940933;3304.5871337717153;1912.5298059648846;2440.284122577257;1443.9645190877072;2534.3367665708047;3005.5361442425237;3005.5361442425237
2021-03-08T18:00:00;3209.740889883994;3469.8995620322917;2008.2043739354765;2562.3596732039227;1516.1990437982288;2661.117313717007;3155.888505404984;3155.888505404984
2021-03-08T19:00:00;3349.8516764745723;3621.3667282944944;2095.865996514895;2674.21114086353;1582.3837758194263;2777.279724586307;3293.64854151196;3293.64854151196
2021-03-08T20:00:00;3367.1413987686565;3640.057831992298;2106.683472792977;2688.0136528690573;1590.550995950013;2791.614208560124;3310.6481803368606;3310.6481803368606
2021-03-08T21:00:00;3087.5601856724666;3337.8157625678114;1931.7608749036972;2464.8219216981956;1458.4840215420838;2559.820293635368;3035.7577243756828;3035.7577243756828
2021-03-08T22:00:00;2600.8865210982426;2811.6958066296297;1627.2689500391687;2076.306768950015;1228.5918993477949;2156.3311151131184;2557.249372267353;2557.249372267353
2021-03-08T23:00:00;1914.036293963622;2069.1744056568755;1197.5346887106252;1527.9891994267268;904.1415174193811;1586.880466582901;1881.9229795418357;1881.9229795418357
2021-03-09T00:00:00;1521.911894538724;1645.2672030179094;952.1983948889884;1214.9534178992094;718.9120363320548;1261.7797608750977;1496.3775641053287;1496.3775641053287
2021-03-09T01:00:00;1607.8505378315426;1738.171418951108;1005.9667099248346;1283.558866593647;759.5072411339595;1333.0293786572158;1580.874346195333;1580.874346195333
2021-03-09T02:00:00;1617.2684713430842;1748.352702888993;1011.8591280109546;1291.0772719300237;763.9560307012915;1340.8375559484066;1590.1342675202648;1590.1342675202648
2021-03-09T03:00:00;1738.6551699362892;1879.5781403106193;1087.8058500098357;1387.9811629322126;821.295985124682;1441.4762854793125;1709.4843645971664;1709.4843645971664
2021-03-09T04:00:00;2192.0240248113405;2369.693836542684;1371.4603095444497;1749.9088420416806;1035.4557717965256;1817.3532645247005;2155.24668837792;2155.24668837792
2021-03-09T05:00:00;3300.46247726696;3567.974393343179;2064.9651826247496;2634.783381214684;1559.053588373907;2736.332352935149;3245.0879843150537;3245.0879843150537
2021-03-09T06:00:00;3293.791441029619;3560.762650553844;2060.7913864804145;2629.457844101418;1555.9023624303804;2730.8015606872227;3238.52887337656;3238.52887337656
2021-03-09T07:00:00;3220.4100424188564;3481.4334798711593;2014.879628892729;2570.8769358554823;1521.2388770515854;2669.9628459600262;3166.378653053133;3166.378653053133
2021-03-09T08:00:00;3281.4958056117734;3547.4704187460516;2053.0985073124248;2619.6421482455926;1550.0942204952526;2720.6075514459467;3226.439531646789;3226.439531646789
2021-03-09T09:00:00;3018.7092997133373;3263.3843155347927;1888.6836748816572;2409.857754901414;1425.960633817891;2502.737715640353;2968.0620046775052;2968.0620046775052
2021-03-09T10:00:00;2922.698699748453;3159.591782056912;1828.613746059266;2333.211789388907;1380.607695728701;2423.1376860329337;2873.66225117056;2873.66225117056
2021-03-09T11:00:00;2822.7639608204263;3051.557046938245;1766.0886430343253;2253.433154986243;1333.401095319789;2340.284249220852;2775.4041971115594;2775.4041971115594
2021-03-09T12:00:00;2781.9529156037456;3007.4381498740777;1740.554831327805;2220.8533985286103;1314.1230071946834;2306.4488142923574;2735.277871370187;2735.277871370187
2021-03-09T13:00:00;2724.9220960060766;2945.7848193613318;1704.8729662507444;2175.3252773249965;1287.1831148147287;2259.1659629179235;2679.203903346988;2679.203903346988
2021-03-09T14:00:00;2740.880261122856;2963.0364393671916;1714.8573413411148;2188.064797478301;1294.7213415815968;2272.3964855502195;2694.8943255920112;2694.8943255920112
2021-03-09T15:00:00;2459.1270835692317;2658.4463615588047;1538.575833598022;1963.1391711650308;1161.6283870255807;2038.8018482554219;2417.868345954463;2417.868345954463
2021-03-09T16:00:00;2970.049976570371;3210.781015189055;1858.2395147700365;2371.0126606634676;1402.9752210533425;2462.395466302533;2920.2190778320232;2920.2190778320232
2021-03-09T17:00:00;3124.6610517181825;3377.923759835997;1954.973378350508;2494.4398149356525;1476.0095164503766;2590.579710166252;3072.2361195829903;3072.2361195829903
2021-03-09T18:00:00;3270.900630411288;3536.01647431593;2046.4695369655392;2611.1839422421685;1545.0893322320037;2711.823351993356;3216.02212015624;3216.02212015624
2021-03-09T19:00:00;3386.7935344560938;3661.302829440456;2118.9790150808503;2703.7020967981375;1599.834159407784;2807.907311437734;3329.9705964602636;3329.9705964602636
2021-03-09T20:00:00;3382.084567700322;3656.212187471514;2116.0328060377906;2699.942894129949;1597.6097646241178;2804.0032227921383;3325.340635797798;3325.340635797798
2021-03-09T21:00:00;3095.6224233909284;3346.5314676941857;1936.8050892516383;2471.2580651484914;1462.2924152844362;2566.504496851746;3043.6846954977837;3043.6846954977837
2021-03-09T22:00:00;2619.755171793861;2832.0938153882844;1639.0742976224033;2091.36975106879;1237.504964646188;2171.9746498329578;2575.8014485519143;2575.8014485519143
2021-03-09T23:00:00;1934.7313134613037;2091.546815628526;1210.4827209972527;1544.510185143722;913.9173123667749;1604.038198805636;1902.270782181514;1902.270782181514
2021-03-10T00:00:00;1219.3758301330245;1318.2097259832913;762.9138798281144;973.4366607160442;576.0017805503243;1010.9545426927953;1198.9173886944354;1198.9173886944354
2021-03-10T01:00:00;1365.4341565500524;1476.1064971721737;854.2966362633144;1090.0360930023598;644.9959774184307;1132.0479127108754;1342.5251780056926;1342.5251780056926
2021-03-10T02:00:00;1255.390211989278;1357.1431764134263;785.4466142915883;1002.1872056633549;593.0140482712271;1040.8131818753354;1234.3275285246084;1234.3275285246084
2021-03-10T03:00:00;1398.3361844187284;1511.6753284293347;874.8820973780929;1116.302022954224;660.538049163453;1159.3261756677632;1374.8751822949862;1374.8751822949862
2021-03-10T04:00:00;1940.8861777532125;2098.200549261098;1214.3335693417234;1549.4236584104692;916.8247119589074;1609.141045575105;1908.3223814032394;1908.3223814032394
2021-03-10T05:00:00;2875.3704625233436;3108.427455946743;1799.0023922874805;2295.4293107933113;1358.251053717027;2383.8990073270033;2827.1280775522023;2827.1280775522023
