time_steps,Last_L,Biomassekessel,Gaskessel,el_Leistungsbedarf_L,el_Leistung_L,el_Leistung_ges_L
1973-05-27 13:56:00,1014.113636530819,240.0,294.113636530819,0.0,0.0,0.0
1973-05-27 14:00:00,939.27271735411,240.0,219.27271735411,0.0,0.0,0.0
1973-05-27 14:04:00,931.538110120376,240.0,211.53811012037602,0.0,0.0,0.0
1973-05-27 14:08:00,931.4650642226236,240.0,211.4650642226236,0.0,0.0,0.0
1973-05-27 14:12:00,913.4686008797582,240.0,193.46860087975824,0.0,0.0,0.0
1973-05-27 14:16:00,865.6691439931839,240.0,145.66914399318387,0.0,0.0,0.0
1973-05-27 14:20:00,776.9056911430046,240.0,56.90569114300456,0.0,0.0,0.0
1973-05-27 14:24:00,977.5233946617108,240.0,257.52339466171077,0.0,0.0,0.0
1973-05-27 14:28:00,1017.490597584338,240.0,297.49059758433805,0.0,0.0,0.0
1973-05-27 14:32:00,1064.226022239763,240.0,344.2260222397631,0.0,0.0,0.0
1973-05-27 14:36:00,1017.3848525702624,240.0,297.3848525702624,0.0,0.0,0.0
1973-05-27 14:40:00,1075.2129996517774,240.0,355.2129996517774,0.0,0.0,0.0
1973-05-27 14:44:00,1099.8813651370676,240.0,379.88136513706763,0.0,0.0,0.0
1973-05-27 14:48:00,1129.7939662881392,240.0,409.79396628813925,0.0,0.0,0.0
1973-05-27 14:52:00,1227.0956848917158,240.0,507.0956848917158,0.0,0.0,0.0
1973-05-27 14:56:00,1186.2890210920414,240.0,466.28902109204137,0.0,0.0,0.0
1973-05-27 15:00:00,1230.736232408661,240.0,510.73623240866095,0.0,0.0,0.0
1973-05-27 15:04:00,1167.6145371071202,240.0,447.6145371071202,0.0,0.0,0.0
1973-05-27 15:08:00,1036.1897925119015,240.0,316.1897925119015,0.0,0.0,0.0
1973-05-27 15:12:00,972.8514416005625,240.0,252.85144160056245,0.0,0.0,0.0
1973-05-27 15:16:00,960.4295640139223,240.0,240.42956401392235,0.0,0.0,0.0
1973-05-27 15:20:00,952.2398468059932,240.0,232.23984680599324,0.0,0.0,0.0
1973-05-27 15:24:00,969.2626030218177,240.0,249.26260302181765,0.0,0.0,0.0
1973-05-27 15:28:00,1120.6072613898575,240.0,400.6072613898575,0.0,0.0,0.0
1973-05-27 15:32:00,904.443162361942,240.0,184.44316236194197,0.0,0.0,0.0
1973-05-27 15:36:00,733.6051144297526,240.0,13.605114429752575,0.0,0.0,0.0
1973-05-27 15:40:00,706.8739243174629,226.87392431746287,0.0,0.0,0.0,0.0
1973-05-27 15:44:00,979.980268001139,240.0,259.98026800113905,0.0,0.0,0.0
1973-05-27 15:48:00,955.0212589481148,240.0,235.0212589481148,0.0,0.0,0.0
1973-05-27 15:52:00,891.2543788515763,240.0,171.25437885157635,0.0,0.0,0.0
1973-05-27 15:56:00,793.01227539308,240.0,73.01227539308002,0.0,0.0,0.0
1973-05-27 16:00:00,1020.1812982425496,240.0,300.1812982425496,0.0,0.0,0.0
